AllocationID,FinancialYear,Month,FYMonthNumber,CalendarYear,BudgetVersion,ProgrammeCode,DirectorateCode,CostCentreCode,RegionCode,FundSourceCode,DonorCode,ActivityCode,SubActivityCode,VoteCode,MonthlyAllocationAmount,CumulativeAllocationAmount,AllocationDate,AllocationReference,SourceDocument,CreatedByRole,CreatedDate,LastUpdatedDate
MA-000411,FY2024/2025,September,3,2024,Original,PRG-03,DIR-03,CC-003,RG-01,FS-01,DON-00,ACT-006,ACT-006-S01,V-2430,2330652,5826630,2024-09-01,MA-444519,BD-570405,Head of Budget,2024-08-30,2024-09-01
MA-000412,FY2024/2025,October,4,2024,Original,PRG-03,DIR-03,CC-003,RG-01,FS-01,DON-00,ACT-006,ACT-006-S01,V-2430,1942210,7768840,2024-10-01,MA-926952,BD-570405,Head of Budget,2024-09-26,2024-10-01
MA-000413,FY2024/2025,November,5,2024,Original,PRG-03,DIR-03,CC-003,RG-01,FS-01,DON-00,ACT-006,ACT-006-S01,V-2430,2136431,9905271,2024-11-01,MA-102973,BD-570405,Head of Budget,2024-10-29,2024-11-01
MA-000414,FY2024/2025,December,6,2024,Original,PRG-03,DIR-03,CC-003,RG-01,FS-01,DON-00,ACT-006,ACT-006-S01,V-2430,1747989,11653260,2024-12-01,MA-251716,BD-570405,Head of Budget,2024-11-29,2024-12-01
MA-000415,FY2024/2025,January,7,2025,Original,PRG-03,DIR-03,CC-003,RG-01,FS-01,DON-00,ACT-006,ACT-006-S01,V-2430,1942210,13595470,2025-01-01,MA-666456,BD-570405,Head of Budget,2024-12-29,2025-01-01
MA-000416,FY2024/2025,February,8,2025,Original,PRG-03,DIR-03,CC-003,RG-01,FS-01,DON-00,ACT-006,ACT-006-S01,V-2430,2136431,15731901,2025-02-01,MA-937302,BD-570405,Head of Budget,2025-01-30,2025-02-01
MA-000417,FY2024/2025,March,9,2025,Original,PRG-03,DIR-03,CC-003,RG-01,FS-01,DON-00,ACT-006,ACT-006-S01,V-2430,2330652,18062553,2025-03-01,MA-215266,BD-570405,Head of Budget,2025-02-28,2025-03-01
MA-000418,FY2024/2025,April,10,2025,Original,PRG-03,DIR-03,CC-003,RG-01,FS-01,DON-00,ACT-006,ACT-006-S01,V-2430,2524873,20587426,2025-04-01,MA-238205,BD-570405,Head of Budget,2025-03-31,2025-04-01
MA-000419,FY2024/2025,May,11,2025,Original,PRG-03,DIR-03,CC-003,RG-01,FS-01,DON-00,ACT-006,ACT-006-S01,V-2430,2913315,23500741,2025-05-01,MA-475644,BD-570405,Head of Budget,2025-04-29,2025-05-01
MA-000420,FY2024/2025,June,12,2025,Original,PRG-03,DIR-03,CC-003,RG-01,FS-01,DON-00,ACT-006,ACT-006-S01,V-2430,3884418,27385159,2025-06-01,MA-717457,BD-570405,Head of Budget,2025-05-29,2025-06-01
MA-000421,FY2024/2025,July,1,2024,Original,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-009,ACT-009-S04,V-2390,3884420,3884420,2024-07-01,MA-116547,BD-361941,Head of Budget,2024-06-29,2024-07-01
MA-000422,FY2024/2025,August,2,2024,Original,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-009,ACT-009-S04,V-2390,3107536,6991956,2024-08-01,MA-378258,BD-361941,Head of Budget,2024-07-31,2024-08-01
MA-000423,FY2024/2025,September,3,2024,Original,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-009,ACT-009-S04,V-2390,4661304,11653260,2024-09-01,MA-232915,BD-361941,Head of Budget,2024-08-28,2024-09-01
MA-000424,FY2024/2025,October,4,2024,Original,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-009,ACT-009-S04,V-2390,3884420,15537680,2024-10-01,MA-651640,BD-361941,Head of Budget,2024-09-30,2024-10-01
MA-000425,FY2024/2025,November,5,2024,Original,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-009,ACT-009-S04,V-2390,4272862,19810542,2024-11-01,MA-881886,BD-361941,Head of Budget,2024-10-31,2024-11-01
MA-000426,FY2024/2025,December,6,2024,Original,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-009,ACT-009-S04,V-2390,3495978,23306520,2024-12-01,MA-599380,BD-361941,Head of Budget,2024-11-27,2024-12-01
MA-000427,FY2024/2025,January,7,2025,Original,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-009,ACT-009-S04,V-2390,3884420,27190940,2025-01-01,MA-915809,BD-361941,Head of Budget,2024-12-29,2025-01-01
MA-000428,FY2024/2025,February,8,2025,Original,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-009,ACT-009-S04,V-2390,4272862,31463802,2025-02-01,MA-638169,BD-361941,Head of Budget,2025-01-27,2025-02-01
MA-000429,FY2024/2025,March,9,2025,Original,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-009,ACT-009-S04,V-2390,4661304,36125106,2025-03-01,MA-214351,BD-361941,Head of Budget,2025-02-25,2025-03-01
MA-000430,FY2024/2025,April,10,2025,Original,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-009,ACT-009-S04,V-2390,5049746,41174852,2025-04-01,MA-628313,BD-361941,Head of Budget,2025-03-30,2025-04-01
MA-000431,FY2024/2025,May,11,2025,Original,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-009,ACT-009-S04,V-2390,5826630,47001482,2025-05-01,MA-744986,BD-361941,Head of Budget,2025-04-30,2025-05-01
MA-000432,FY2024/2025,June,12,2025,Original,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-009,ACT-009-S04,V-2390,7768836,54770318,2025-06-01,MA-862569,BD-361941,Head of Budget,2025-05-27,2025-06-01
MA-000433,FY2024/2025,July,1,2024,Original,PRG-05,DIR-05,CC-005,RG-01,FS-02,DON-00,ACT-011,ACT-011-S04,V-2520,1942210,1942210,2024-07-01,MA-416282,BD-153045,Head of Budget,2024-06-27,2024-07-01
MA-000434,FY2024/2025,August,2,2024,Original,PRG-05,DIR-05,CC-005,RG-01,FS-02,DON-00,ACT-011,ACT-011-S04,V-2520,1553768,3495978,2024-08-01,MA-774591,BD-153045,Head of Budget,2024-07-31,2024-08-01
MA-000435,FY2024/2025,September,3,2024,Original,PRG-05,DIR-05,CC-005,RG-01,FS-02,DON-00,ACT-011,ACT-011-S04,V-2520,2330652,5826630,2024-09-01,MA-163780,BD-153045,Head of Budget,2024-08-28,2024-09-01
MA-000436,FY2024/2025,October,4,2024,Original,PRG-05,DIR-05,CC-005,RG-01,FS-02,DON-00,ACT-011,ACT-011-S04,V-2520,1942210,7768840,2024-10-01,MA-988456,BD-153045,Head of Budget,2024-09-27,2024-10-01
MA-000437,FY2024/2025,November,5,2024,Original,PRG-05,DIR-05,CC-005,RG-01,FS-02,DON-00,ACT-011,ACT-011-S04,V-2520,2136431,9905271,2024-11-01,MA-546980,BD-153045,Head of Budget,2024-10-31,2024-11-01
MA-000438,FY2024/2025,December,6,2024,Original,PRG-05,DIR-05,CC-005,RG-01,FS-02,DON-00,ACT-011,ACT-011-S04,V-2520,1747989,11653260,2024-12-01,MA-614084,BD-153045,Head of Budget,2024-11-27,2024-12-01
MA-000439,FY2024/2025,January,7,2025,Original,PRG-05,DIR-05,CC-005,RG-01,FS-02,DON-00,ACT-011,ACT-011-S04,V-2520,1942210,13595470,2025-01-01,MA-177060,BD-153045,Head of Budget,2024-12-31,2025-01-01
MA-000440,FY2024/2025,February,8,2025,Original,PRG-05,DIR-05,CC-005,RG-01,FS-02,DON-00,ACT-011,ACT-011-S04,V-2520,2136431,15731901,2025-02-01,MA-437758,BD-153045,Head of Budget,2025-01-27,2025-02-01
MA-000441,FY2024/2025,March,9,2025,Original,PRG-05,DIR-05,CC-005,RG-01,FS-02,DON-00,ACT-011,ACT-011-S04,V-2520,2330652,18062553,2025-03-01,MA-255539,BD-153045,Head of Budget,2025-02-28,2025-03-01
MA-000442,FY2024/2025,April,10,2025,Original,PRG-05,DIR-05,CC-005,RG-01,FS-02,DON-00,ACT-011,ACT-011-S04,V-2520,2524873,20587426,2025-04-01,MA-232321,BD-153045,Head of Budget,2025-03-29,2025-04-01
MA-000443,FY2024/2025,May,11,2025,Original,PRG-05,DIR-05,CC-005,RG-01,FS-02,DON-00,ACT-011,ACT-011-S04,V-2520,2913315,23500741,2025-05-01,MA-754644,BD-153045,Head of Budget,2025-04-26,2025-05-01
MA-000444,FY2024/2025,June,12,2025,Original,PRG-05,DIR-05,CC-005,RG-01,FS-02,DON-00,ACT-011,ACT-011-S04,V-2520,3884418,27385159,2025-06-01,MA-674993,BD-153045,Head of Budget,2025-05-29,2025-06-01
MA-000445,FY2024/2025,July,1,2024,Original,PRG-06,DIR-06,CC-006,RG-01,FS-03,DON-00,ACT-016,ACT-016-S01,V-5110,1942210,1942210,2024-07-01,MA-499407,BD-274389,Head of Budget,2024-06-26,2024-07-01
MA-000446,FY2024/2025,August,2,2024,Original,PRG-06,DIR-06,CC-006,RG-01,FS-03,DON-00,ACT-016,ACT-016-S01,V-5110,1553768,3495978,2024-08-01,MA-656329,BD-274389,Head of Budget,2024-07-29,2024-08-01
MA-000447,FY2024/2025,September,3,2024,Original,PRG-06,DIR-06,CC-006,RG-01,FS-03,DON-00,ACT-016,ACT-016-S01,V-5110,2330652,5826630,2024-09-01,MA-575755,BD-274389,Head of Budget,2024-08-27,2024-09-01
MA-000448,FY2024/2025,October,4,2024,Original,PRG-06,DIR-06,CC-006,RG-01,FS-03,DON-00,ACT-016,ACT-016-S01,V-5110,1942210,7768840,2024-10-01,MA-734836,BD-274389,Head of Budget,2024-09-27,2024-10-01
MA-000449,FY2024/2025,November,5,2024,Original,PRG-06,DIR-06,CC-006,RG-01,FS-03,DON-00,ACT-016,ACT-016-S01,V-5110,2136431,9905271,2024-11-01,MA-203996,BD-274389,Head of Budget,2024-10-31,2024-11-01
MA-000450,FY2024/2025,December,6,2024,Original,PRG-06,DIR-06,CC-006,RG-01,FS-03,DON-00,ACT-016,ACT-016-S01,V-5110,1747989,11653260,2024-12-01,MA-994217,BD-274389,Head of Budget,2024-11-26,2024-12-01
MA-000451,FY2024/2025,January,7,2025,Original,PRG-06,DIR-06,CC-006,RG-01,FS-03,DON-00,ACT-016,ACT-016-S01,V-5110,1942210,13595470,2025-01-01,MA-855855,BD-274389,Head of Budget,2024-12-30,2025-01-01
MA-000452,FY2024/2025,February,8,2025,Original,PRG-06,DIR-06,CC-006,RG-01,FS-03,DON-00,ACT-016,ACT-016-S01,V-5110,2136431,15731901,2025-02-01,MA-550961,BD-274389,Head of Budget,2025-01-28,2025-02-01
MA-000453,FY2024/2025,March,9,2025,Original,PRG-06,DIR-06,CC-006,RG-01,FS-03,DON-00,ACT-016,ACT-016-S01,V-5110,2330652,18062553,2025-03-01,MA-339592,BD-274389,Head of Budget,2025-02-25,2025-03-01
MA-000454,FY2024/2025,April,10,2025,Original,PRG-06,DIR-06,CC-006,RG-01,FS-03,DON-00,ACT-016,ACT-016-S01,V-5110,2524873,20587426,2025-04-01,MA-455395,BD-274389,Head of Budget,2025-03-28,2025-04-01
MA-000455,FY2024/2025,May,11,2025,Original,PRG-06,DIR-06,CC-006,RG-01,FS-03,DON-00,ACT-016,ACT-016-S01,V-5110,2913315,23500741,2025-05-01,MA-518098,BD-274389,Head of Budget,2025-04-27,2025-05-01
MA-000456,FY2024/2025,June,12,2025,Original,PRG-06,DIR-06,CC-006,RG-01,FS-03,DON-00,ACT-016,ACT-016-S01,V-5110,3884418,27385159,2025-06-01,MA-865054,BD-274389,Head of Budget,2025-05-31,2025-06-01
MA-000457,FY2024/2025,July,1,2024,Original,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-018,ACT-018-S02,V-2360,1942210,1942210,2024-07-01,MA-427730,BD-161483,Head of Budget,2024-06-27,2024-07-01
MA-000458,FY2024/2025,August,2,2024,Original,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-018,ACT-018-S02,V-2360,1553768,3495978,2024-08-01,MA-427704,BD-161483,Head of Budget,2024-07-29,2024-08-01
MA-000459,FY2024/2025,September,3,2024,Original,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-018,ACT-018-S02,V-2360,2330652,5826630,2024-09-01,MA-492483,BD-161483,Head of Budget,2024-08-30,2024-09-01
MA-000460,FY2024/2025,October,4,2024,Original,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-018,ACT-018-S02,V-2360,1942210,7768840,2024-10-01,MA-820184,BD-161483,Head of Budget,2024-09-27,2024-10-01
MA-000461,FY2024/2025,November,5,2024,Original,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-018,ACT-018-S02,V-2360,2136431,9905271,2024-11-01,MA-170394,BD-161483,Head of Budget,2024-10-31,2024-11-01
MA-000462,FY2024/2025,December,6,2024,Original,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-018,ACT-018-S02,V-2360,1747989,11653260,2024-12-01,MA-972176,BD-161483,Head of Budget,2024-11-30,2024-12-01
MA-000463,FY2024/2025,January,7,2025,Original,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-018,ACT-018-S02,V-2360,1942210,13595470,2025-01-01,MA-197758,BD-161483,Head of Budget,2024-12-28,2025-01-01
MA-000464,FY2024/2025,February,8,2025,Original,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-018,ACT-018-S02,V-2360,2136431,15731901,2025-02-01,MA-201255,BD-161483,Head of Budget,2025-01-29,2025-02-01
MA-000465,FY2024/2025,March,9,2025,Original,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-018,ACT-018-S02,V-2360,2330652,18062553,2025-03-01,MA-951201,BD-161483,Head of Budget,2025-02-27,2025-03-01
MA-000466,FY2024/2025,April,10,2025,Original,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-018,ACT-018-S02,V-2360,2524873,20587426,2025-04-01,MA-683397,BD-161483,Head of Budget,2025-03-31,2025-04-01
MA-000467,FY2024/2025,May,11,2025,Original,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-018,ACT-018-S02,V-2360,2913315,23500741,2025-05-01,MA-714953,BD-161483,Head of Budget,2025-04-26,2025-05-01
MA-000468,FY2024/2025,June,12,2025,Original,PRG-07,DIR-07,CC-007,RG-01,FS-01,DON-00,ACT-018,ACT-018-S02,V-2360,3884418,27385159,2025-06-01,MA-688967,BD-161483,Head of Budget,2025-05-29,2025-06-01
MA-000469,FY2024/2025,July,1,2024,Original,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-019,ACT-019-S02,V-2360,1942210,1942210,2024-07-01,MA-802559,BD-378085,Head of Budget,2024-06-30,2024-07-01
MA-000470,FY2024/2025,August,2,2024,Original,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-019,ACT-019-S02,V-2360,1553768,3495978,2024-08-01,MA-530764,BD-378085,Head of Budget,2024-07-29,2024-08-01
MA-000471,FY2024/2025,September,3,2024,Original,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-019,ACT-019-S02,V-2360,2330652,5826630,2024-09-01,MA-797660,BD-378085,Head of Budget,2024-08-28,2024-09-01
MA-000472,FY2024/2025,October,4,2024,Original,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-019,ACT-019-S02,V-2360,1942210,7768840,2024-10-01,MA-856086,BD-378085,Head of Budget,2024-09-30,2024-10-01
MA-000473,FY2024/2025,November,5,2024,Original,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-019,ACT-019-S02,V-2360,2136431,9905271,2024-11-01,MA-401601,BD-378085,Head of Budget,2024-10-27,2024-11-01
MA-000474,FY2024/2025,December,6,2024,Original,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-019,ACT-019-S02,V-2360,1747989,11653260,2024-12-01,MA-427626,BD-378085,Head of Budget,2024-11-28,2024-12-01
MA-000475,FY2024/2025,January,7,2025,Original,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-019,ACT-019-S02,V-2360,1942210,13595470,2025-01-01,MA-208633,BD-378085,Head of Budget,2024-12-27,2025-01-01
MA-000476,FY2024/2025,February,8,2025,Original,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-019,ACT-019-S02,V-2360,2136431,15731901,2025-02-01,MA-632060,BD-378085,Head of Budget,2025-01-30,2025-02-01
MA-000477,FY2024/2025,March,9,2025,Original,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-019,ACT-019-S02,V-2360,2330652,18062553,2025-03-01,MA-262246,BD-378085,Head of Budget,2025-02-25,2025-03-01
MA-000478,FY2024/2025,April,10,2025,Original,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-019,ACT-019-S02,V-2360,2524873,20587426,2025-04-01,MA-335137,BD-378085,Head of Budget,2025-03-31,2025-04-01
MA-000479,FY2024/2025,May,11,2025,Original,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-019,ACT-019-S02,V-2360,2913315,23500741,2025-05-01,MA-467121,BD-378085,Head of Budget,2025-04-26,2025-05-01
MA-000480,FY2024/2025,June,12,2025,Original,PRG-08,DIR-08,CC-008,RG-01,FS-01,DON-00,ACT-019,ACT-019-S02,V-2360,3884418,27385159,2025-06-01,MA-485415,BD-378085,Head of Budget,2025-05-31,2025-06-01
MA-000481,FY2024/2025,July,1,2024,Original,PRG-09,DIR-09,CC-009,RG-01,FS-01,DON-00,ACT-022,ACT-022-S02,V-2430,1942210,1942210,2024-07-01,MA-899649,BD-794022,Head of Budget,2024-06-28,2024-07-01
MA-000482,FY2024/2025,August,2,2024,Original,PRG-09,DIR-09,CC-009,RG-01,FS-01,DON-00,ACT-022,ACT-022-S02,V-2430,1553768,3495978,2024-08-01,MA-701987,BD-794022,Head of Budget,2024-07-30,2024-08-01
MA-000483,FY2024/2025,September,3,2024,Original,PRG-09,DIR-09,CC-009,RG-01,FS-01,DON-00,ACT-022,ACT-022-S02,V-2430,2330652,5826630,2024-09-01,MA-946432,BD-794022,Head of Budget,2024-08-28,2024-09-01
MA-000484,FY2024/2025,October,4,2024,Original,PRG-09,DIR-09,CC-009,RG-01,FS-01,DON-00,ACT-022,ACT-022-S02,V-2430,1942210,7768840,2024-10-01,MA-986209,BD-794022,Head of Budget,2024-09-26,2024-10-01
MA-000485,FY2024/2025,November,5,2024,Original,PRG-09,DIR-09,CC-009,RG-01,FS-01,DON-00,ACT-022,ACT-022-S02,V-2430,2136431,9905271,2024-11-01,MA-904711,BD-794022,Head of Budget,2024-10-27,2024-11-01
MA-000486,FY2024/2025,December,6,2024,Original,PRG-09,DIR-09,CC-009,RG-01,FS-01,DON-00,ACT-022,ACT-022-S02,V-2430,1747989,11653260,2024-12-01,MA-743378,BD-794022,Head of Budget,2024-11-26,2024-12-01
MA-000487,FY2024/2025,January,7,2025,Original,PRG-09,DIR-09,CC-009,RG-01,FS-01,DON-00,ACT-022,ACT-022-S02,V-2430,1942210,13595470,2025-01-01,MA-127529,BD-794022,Head of Budget,2024-12-27,2025-01-01
MA-000488,FY2024/2025,February,8,2025,Original,PRG-09,DIR-09,CC-009,RG-01,FS-01,DON-00,ACT-022,ACT-022-S02,V-2430,2136431,15731901,2025-02-01,MA-789786,BD-794022,Head of Budget,2025-01-29,2025-02-01
MA-000489,FY2024/2025,March,9,2025,Original,PRG-09,DIR-09,CC-009,RG-01,FS-01,DON-00,ACT-022,ACT-022-S02,V-2430,2330652,18062553,2025-03-01,MA-130359,BD-794022,Head of Budget,2025-02-27,2025-03-01
MA-000490,FY2024/2025,April,10,2025,Original,PRG-09,DIR-09,CC-009,RG-01,FS-01,DON-00,ACT-022,ACT-022-S02,V-2430,2524873,20587426,2025-04-01,MA-386544,BD-794022,Head of Budget,2025-03-29,2025-04-01
MA-000491,FY2024/2025,May,11,2025,Original,PRG-09,DIR-09,CC-009,RG-01,FS-01,DON-00,ACT-022,ACT-022-S02,V-2430,2913315,23500741,2025-05-01,MA-456331,BD-794022,Head of Budget,2025-04-28,2025-05-01
MA-000492,FY2024/2025,June,12,2025,Original,PRG-09,DIR-09,CC-009,RG-01,FS-01,DON-00,ACT-022,ACT-022-S02,V-2430,3884418,27385159,2025-06-01,MA-106402,BD-794022,Head of Budget,2025-05-30,2025-06-01
MA-000493,FY2024/2025,July,1,2024,Original,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-024,ACT-024-S01,V-2230,1942210,1942210,2024-07-01,MA-250210,BD-161324,Head of Budget,2024-06-26,2024-07-01
MA-000494,FY2024/2025,August,2,2024,Original,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-024,ACT-024-S01,V-2230,1553768,3495978,2024-08-01,MA-789275,BD-161324,Head of Budget,2024-07-28,2024-08-01
MA-000495,FY2024/2025,September,3,2024,Original,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-024,ACT-024-S01,V-2230,2330652,5826630,2024-09-01,MA-172965,BD-161324,Head of Budget,2024-08-30,2024-09-01
MA-000496,FY2024/2025,October,4,2024,Original,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-024,ACT-024-S01,V-2230,1942210,7768840,2024-10-01,MA-876962,BD-161324,Head of Budget,2024-09-30,2024-10-01
MA-000497,FY2024/2025,November,5,2024,Original,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-024,ACT-024-S01,V-2230,2136431,9905271,2024-11-01,MA-196214,BD-161324,Head of Budget,2024-10-27,2024-11-01
MA-000498,FY2024/2025,December,6,2024,Original,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-024,ACT-024-S01,V-2230,1747989,11653260,2024-12-01,MA-325583,BD-161324,Head of Budget,2024-11-27,2024-12-01
MA-000499,FY2024/2025,January,7,2025,Original,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-024,ACT-024-S01,V-2230,1942210,13595470,2025-01-01,MA-540226,BD-161324,Head of Budget,2024-12-28,2025-01-01
MA-000500,FY2024/2025,February,8,2025,Original,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-024,ACT-024-S01,V-2230,2136431,15731901,2025-02-01,MA-457455,BD-161324,Head of Budget,2025-01-30,2025-02-01
MA-000501,FY2024/2025,March,9,2025,Original,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-024,ACT-024-S01,V-2230,2330652,18062553,2025-03-01,MA-488028,BD-161324,Head of Budget,2025-02-26,2025-03-01
MA-000502,FY2024/2025,April,10,2025,Original,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-024,ACT-024-S01,V-2230,2524873,20587426,2025-04-01,MA-856648,BD-161324,Head of Budget,2025-03-29,2025-04-01
MA-000503,FY2024/2025,May,11,2025,Original,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-024,ACT-024-S01,V-2230,2913315,23500741,2025-05-01,MA-914571,BD-161324,Head of Budget,2025-04-26,2025-05-01
MA-000504,FY2024/2025,June,12,2025,Original,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-024,ACT-024-S01,V-2230,3884418,27385159,2025-06-01,MA-725185,BD-161324,Head of Budget,2025-05-31,2025-06-01
MA-000505,FY2024/2025,July,1,2024,Original,PRG-11,DIR-11,CC-011,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2440,6215072,6215072,2024-07-01,MA-155164,BD-599948,Head of Budget,2024-06-29,2024-07-01
MA-000506,FY2024/2025,August,2,2024,Original,PRG-11,DIR-11,CC-011,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2440,4972057,11187129,2024-08-01,MA-265056,BD-599948,Head of Budget,2024-07-27,2024-08-01
MA-000507,FY2024/2025,September,3,2024,Original,PRG-11,DIR-11,CC-011,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2440,7458086,18645215,2024-09-01,MA-152179,BD-599948,Head of Budget,2024-08-31,2024-09-01
MA-000508,FY2024/2025,October,4,2024,Original,PRG-11,DIR-11,CC-011,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2440,6215072,24860287,2024-10-01,MA-385320,BD-599948,Head of Budget,2024-09-27,2024-10-01
MA-000509,FY2024/2025,November,5,2024,Original,PRG-11,DIR-11,CC-011,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2440,6836579,31696866,2024-11-01,MA-794093,BD-599948,Head of Budget,2024-10-28,2024-11-01
MA-000510,FY2024/2025,December,6,2024,Original,PRG-11,DIR-11,CC-011,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2440,5593564,37290430,2024-12-01,MA-609253,BD-599948,Head of Budget,2024-11-26,2024-12-01
MA-000511,FY2024/2025,January,7,2025,Original,PRG-11,DIR-11,CC-011,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2440,6215072,43505502,2025-01-01,MA-563516,BD-599948,Head of Budget,2024-12-28,2025-01-01
MA-000512,FY2024/2025,February,8,2025,Original,PRG-11,DIR-11,CC-011,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2440,6836579,50342081,2025-02-01,MA-386436,BD-599948,Head of Budget,2025-01-30,2025-02-01
MA-000513,FY2024/2025,March,9,2025,Original,PRG-11,DIR-11,CC-011,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2440,7458086,57800167,2025-03-01,MA-891615,BD-599948,Head of Budget,2025-02-24,2025-03-01
MA-000514,FY2024/2025,April,10,2025,Original,PRG-11,DIR-11,CC-011,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2440,8079593,65879760,2025-04-01,MA-219346,BD-599948,Head of Budget,2025-03-29,2025-04-01
MA-000515,FY2024/2025,May,11,2025,Original,PRG-11,DIR-11,CC-011,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2440,9322607,75202367,2025-05-01,MA-550797,BD-599948,Head of Budget,2025-04-30,2025-05-01
MA-000516,FY2024/2025,June,12,2025,Original,PRG-11,DIR-11,CC-011,RG-01,FS-01,DON-00,ACT-025,ACT-025-S02,V-2440,12430142,87632509,2025-06-01,MA-397005,BD-599948,Head of Budget,2025-05-27,2025-06-01
MA-000517,FY2024/2025,July,1,2024,Original,PRG-12,DIR-12,CC-012,RG-01,FS-01,DON-00,ACT-040,ACT-040-S03,V-2420,6215072,6215072,2024-07-01,MA-610271,BD-184002,Head of Budget,2024-06-26,2024-07-01
MA-000518,FY2024/2025,August,2,2024,Original,PRG-12,DIR-12,CC-012,RG-01,FS-01,DON-00,ACT-040,ACT-040-S03,V-2420,4972057,11187129,2024-08-01,MA-799539,BD-184002,Head of Budget,2024-07-29,2024-08-01
MA-000519,FY2024/2025,September,3,2024,Original,PRG-12,DIR-12,CC-012,RG-01,FS-01,DON-00,ACT-040,ACT-040-S03,V-2420,7458086,18645215,2024-09-01,MA-147623,BD-184002,Head of Budget,2024-08-30,2024-09-01
MA-000520,FY2024/2025,October,4,2024,Original,PRG-12,DIR-12,CC-012,RG-01,FS-01,DON-00,ACT-040,ACT-040-S03,V-2420,6215072,24860287,2024-10-01,MA-514463,BD-184002,Head of Budget,2024-09-26,2024-10-01
MA-000521,FY2024/2025,November,5,2024,Original,PRG-12,DIR-12,CC-012,RG-01,FS-01,DON-00,ACT-040,ACT-040-S03,V-2420,6836579,31696866,2024-11-01,MA-157443,BD-184002,Head of Budget,2024-10-31,2024-11-01
