TransactionID,FinancialYear,TransactionDate,PostingDate,DocumentNumber,InvoiceNumber,SupplierID,SupplierCategory,ProgrammeCode,DirectorateCode,CostCentreCode,RegionCode,FundSourceCode,DonorCode,ActivityCode,SubActivityCode,VoteCode,ProcurementCategory,Description,GrossAmount,TaxAmount,NetAmount,CommitmentReference,PurchaseOrderReference,PaymentVoucherReference,PaymentStatus,PaymentDate,AccountingPeriod,EnteredByRole,ApprovedByRole,SourceSystem,DataQualityFlag
TXN-0000657,FY2023/2024,2023-11-28,2023-11-30,DOC-446919,INV-450216,SUP-1869,Security Services,PRG-13,DIR-13,CC-013,RG-01,FS-03,DON-00,ACT-030,ACT-030-S01,V-3120,Utilities,Utilities - Community Outreach,611000,97800,513200,,,PV-838918,Paid,2023-12-13,FY2023/2024-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000658,FY2023/2024,2023-07-07,2023-07-11,DOC-667114,INV-449497,SUP-6317,ICT Services,PRG-12,DIR-12,CC-026,RG-04,FS-01,DON-00,ACT-028,ACT-028-S02,V-3130,Travel and Accommodation,Travel and Accommodation - Project Management,578000,0,578000,CMT-759495,PO-866110,PV-128894,Paid,2023-07-16,FY2023/2024-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000659,FY2023/2024,2024-05-04,2024-05-08,DOC-444492,INV-944566,SUP-5832,Consultancy,PRG-07,DIR-07,CC-007,RG-01,FS-05,DON-04,ACT-017,ACT-017-S01,V-2220,Medical Supplies,Medical Supplies - Legal Advisory Services,479000,0,479000,,PO-156605,PV-820096,Cancelled,,FY2023/2024-M11,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000660,FY2023/2024,2024-06-27,2024-06-29,DOC-100681,INV-186709,SUP-3215,Fuel and Lubricants,PRG-12,DIR-12,CC-012,RG-01,FS-02,DON-00,ACT-027,ACT-027-S01,V-2430,Travel and Accommodation,Travel and Accommodation - Infrastructure Construction,1108000,0,1108000,CMT-428987,,PV-693378,Paid,2024-07-09,FY2023/2024-M12,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000661,FY2023/2024,2023-12-11,2023-12-11,DOC-463881,INV-936708,SUP-5253,Security Services,PRG-04,DIR-04,CC-004,RG-01,FS-02,DON-00,ACT-008,ACT-008-S01,V-2440,Consultancy,Consultancy - Staff Recruitment and Selection,498000,0,498000,,PO-133544,PV-559340,Paid,2023-12-27,FY2023/2024-M06,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000662,FY2023/2024,2023-11-18,2023-11-18,DOC-718541,INV-806815,SUP-6999,Equipment,PRG-03,DIR-03,CC-003,RG-01,FS-02,DON-00,ACT-007,ACT-007-S01,V-2460,Office Furniture,Office Furniture - Performance Monitoring and Reporting,114000,18200,95800,CMT-341801,PO-969514,PV-168957,Pending Payment,,FY2023/2024-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000663,FY2023/2024,2023-07-04,2023-07-04,DOC-324933,INV-549218,SUP-1747,Printing and Stationery,PRG-01,DIR-01,CC-001,RG-01,FS-05,DON-01,ACT-039,ACT-039-S02,V-2380,Maintenance,Maintenance - Security Services,423000,67700,355300,,,PV-398017,Paid,2023-07-17,FY2023/2024-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000664,FY2023/2024,2023-08-31,2023-09-04,DOC-819349,INV-694628,SUP-6578,Fuel and Lubricants,PRG-05,DIR-05,CC-005,RG-01,FS-05,DON-03,ACT-013,ACT-013-S03,V-2230,Cleaning Services,Cleaning Services - Contract Management,305000,0,305000,CMT-506766,PO-162206,PV-527354,Paid,2023-09-24,FY2023/2024-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000665,FY2023/2024,2024-02-15,2024-02-18,DOC-625288,INV-380028,SUP-3053,Consultancy,PRG-01,DIR-01,CC-001,RG-01,FS-04,DON-01,ACT-001,ACT-001-S02,V-2450,ICT Services,ICT Services - General Management and Administration,376000,60200,315800,,PO-303261,PV-697977,Paid,2024-03-09,FY2023/2024-M08,Accounts Officer,Chief Accountant,IFMIS,Error
TXN-0000666,FY2023/2024,2023-11-11,2023-11-13,DOC-968684,INV-111591,SUP-2194,Security Services,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-030,ACT-030-S01,V-2120,Security Services,Security Services - Community Outreach,320000,0,320000,CMT-497916,PO-236323,PV-510164,Paid,2023-11-28,FY2023/2024-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000667,FY2023/2024,2023-09-22,2023-09-26,DOC-332073,INV-422662,SUP-6423,ICT Services,PRG-13,DIR-13,CC-019,RG-06,FS-01,DON-00,ACT-029,ACT-029-S02,V-5130,Construction,Construction - Regional Service Coordination,78000,0,78000,CMT-873040,,PV-699070,Paid,2023-10-10,FY2023/2024-M03,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000668,FY2023/2024,2023-07-18,2023-07-21,DOC-222314,INV-192679,SUP-7291,Utilities,PRG-12,DIR-12,CC-027,RG-03,FS-01,DON-00,ACT-040,ACT-040-S01,V-3140,Equipment,Equipment - Environmental and Social Safeguards,466000,74600,391400,CMT-933175,PO-106810,PV-395268,Paid,2023-08-10,FY2023/2024-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000669,FY2023/2024,2024-05-03,2024-05-04,DOC-426825,INV-275622,SUP-7475,Professional Services,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-028,ACT-028-S02,V-5130,Office Furniture,Office Furniture - Project Management,529000,0,529000,CMT-984121,PO-803632,PV-943167,Paid,2024-06-15,FY2023/2024-M11,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000670,FY2023/2024,2023-09-15,2023-09-15,DOC-566529,INV-220098,SUP-2488,Travel and Accommodation,PRG-01,DIR-01,CC-001,RG-01,FS-01,DON-00,ACT-002,ACT-002-S02,V-2410,Fuel and Lubricants,Fuel and Lubricants - Board and Governance Support,89000,0,89000,,PO-888460,PV-677483,Paid,2023-09-28,FY2023/2024-M03,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000671,FY2023/2024,2023-07-06,2023-07-06,DOC-647622,INV-700677,SUP-9009,Consultancy,PRG-12,DIR-12,CC-012,RG-01,FS-01,DON-00,ACT-027,ACT-027-S02,V-2330,Medical Supplies,Medical Supplies - Infrastructure Construction,377000,60300,316700,CMT-483822,PO-554803,PV-211585,Paid,2023-08-13,FY2023/2024-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000672,FY2023/2024,2023-08-19,2023-08-24,DOC-824284,INV-198772,SUP-7254,Printing and Stationery,PRG-12,DIR-12,CC-028,RG-02,FS-02,DON-00,ACT-027,ACT-027-S02,V-3130,ICT Services,ICT Services - Infrastructure Construction,357000,0,357000,CMT-843261,PO-910682,PV-456169,Paid,2023-09-28,FY2023/2024-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000673,FY2023/2024,2023-10-16,2023-10-17,DOC-426098,INV-156015,SUP-2572,Printing and Stationery,PRG-11,DIR-11,CC-031,RG-01,FS-02,DON-00,ACT-025,ACT-025-S01,V-2420,Fuel and Lubricants,Fuel and Lubricants - Technical Service Delivery,320000,51200,268800,CMT-857472,,PV-270407,Pending Payment,,FY2023/2024-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000674,FY2023/2024,2023-07-05,2023-07-10,DOC-192988,INV-390900,SUP-5566,Security Services,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-009,ACT-009-S02,V-2540,Equipment,Equipment - Training and Capacity Building,558000,0,558000,,PO-866658,PV-238075,Pending Payment,,FY2023/2024-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000675,FY2023/2024,2024-06-22,2024-06-23,DOC-764843,INV-317954,SUP-1830,Training,PRG-08,DIR-08,CC-008,RG-01,FS-02,DON-00,ACT-019,ACT-019-S02,V-2410,Consultancy,Consultancy - Internal Audit Programmes,284000,0,284000,,PO-329656,PV-993780,Paid,2024-06-28,FY2023/2024-M12,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000676,FY2023/2024,2023-09-08,2023-09-10,DOC-896188,INV-236988,SUP-9246,ICT Services,PRG-09,DIR-09,CC-009,RG-01,FS-03,DON-00,ACT-022,ACT-022-S02,V-3140,Fuel and Lubricants,Fuel and Lubricants - Stakeholder Engagement,512000,0,512000,CMT-149319,PO-515102,PV-306612,Paid,2023-09-17,FY2023/2024-M03,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000677,FY2023/2024,2023-07-04,2023-07-08,DOC-817002,INV-124031,SUP-3652,Construction,PRG-04,DIR-04,CC-004,RG-01,FS-01,DON-00,ACT-010,ACT-010-S02,V-2460,Travel and Accommodation,Travel and Accommodation - Staff Welfare and Benefits,257000,41100,215900,CMT-815795,,PV-819100,Paid,2023-07-21,FY2023/2024-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000678,FY2023/2024,2024-06-19,2024-06-24,DOC-923298,INV-130588,SUP-5319,Maintenance,PRG-05,DIR-05,CC-005,RG-01,FS-03,DON-00,ACT-036,ACT-036-S03,V-2420,Professional Services,Professional Services - Asset Management,1041000,0,1041000,,,PV-961067,Cancelled,,FY2023/2024-M12,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000679,FY2023/2024,2023-12-01,2023-12-01,DOC-484714,INV-525577,SUP-7038,Utilities,PRG-05,DIR-05,CC-005,RG-01,FS-01,DON-00,ACT-036,ACT-036-S04,V-2330,ICT Services,ICT Services - Asset Management,536000,0,536000,,,PV-582874,Paid,2023-12-06,FY2023/2024-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000680,FY2023/2024,2023-07-12,2023-07-12,DOC-921268,INV-367109,SUP-5923,Equipment,PRG-12,DIR-12,CC-025,RG-04,FS-01,DON-00,ACT-027,ACT-027-S02,V-2310,Printing and Stationery,Printing and Stationery - Infrastructure Construction,488000,0,488000,CMT-552445,PO-305884,PV-818125,Paid,2023-08-04,FY2023/2024-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000681,FY2023/2024,2023-11-06,2023-11-09,DOC-554914,INV-974536,SUP-2924,ICT Services,PRG-13,DIR-13,CC-013,RG-01,FS-01,DON-00,ACT-029,ACT-029-S03,V-2440,Training,Training - Regional Service Coordination,439000,0,439000,CMT-253991,PO-924002,PV-530897,Paid,2023-11-24,FY2023/2024-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000682,FY2023/2024,2024-05-28,2024-06-01,DOC-616939,INV-722978,SUP-2607,Consultancy,PRG-09,DIR-09,CC-009,RG-01,FS-01,DON-00,ACT-022,ACT-022-S03,V-3120,Fuel and Lubricants,Fuel and Lubricants - Stakeholder Engagement,132000,21100,110900,,PO-770532,PV-351765,Paid,2024-06-08,FY2023/2024-M11,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000683,FY2023/2024,2024-06-29,2024-06-30,DOC-295726,INV-483394,SUP-1943,Travel and Accommodation,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-029,ACT-029-S03,V-2420,Maintenance,Maintenance - Regional Service Coordination,698000,0,698000,CMT-335838,PO-312134,PV-954837,Paid,2024-07-23,FY2023/2024-M12,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000684,FY2023/2024,2023-07-12,2023-07-17,DOC-509368,INV-823338,SUP-5400,Security Services,PRG-13,DIR-13,CC-016,RG-03,FS-03,DON-00,ACT-029,ACT-029-S01,V-2410,Printing and Stationery,Printing and Stationery - Regional Service Coordination,315000,0,315000,CMT-575562,PO-846697,PV-855553,Paid,2023-08-20,FY2023/2024-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000685,FY2023/2024,2023-11-13,2023-11-16,DOC-627213,INV-500878,SUP-2041,Utilities,PRG-12,DIR-12,CC-022,RG-02,FS-01,DON-00,ACT-027,ACT-027-S02,V-2510,Construction,Construction - Infrastructure Construction,329000,0,329000,CMT-393975,PO-285685,PV-459931,Pending Payment,,FY2023/2024-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000686,FY2023/2024,2023-11-06,2023-11-09,DOC-489247,INV-703682,SUP-7247,Utilities,PRG-12,DIR-12,CC-024,RG-05,FS-04,DON-03,ACT-027,ACT-027-S01,V-3130,Printing and Stationery,Printing and Stationery - Infrastructure Construction,88000,0,88000,CMT-568382,PO-994905,PV-351164,Paid,2023-12-04,FY2023/2024-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000687,FY2023/2024,2023-07-09,2023-07-10,DOC-800131,INV-377633,SUP-9920,Construction,PRG-11,DIR-11,CC-030,RG-07,FS-01,DON-00,ACT-026,ACT-026-S01,V-2510,Consultancy,Consultancy - Equipment Maintenance and Repair,365000,0,365000,CMT-931141,,PV-535637,Paid,2023-08-02,FY2023/2024-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000688,FY2023/2024,2023-08-08,2023-08-13,DOC-813733,INV-118949,SUP-1491,Printing and Stationery,PRG-13,DIR-13,CC-020,RG-07,FS-02,DON-00,ACT-030,ACT-030-S02,V-2380,Professional Services,Professional Services - Community Outreach,230000,0,230000,,,PV-619760,Paid,2023-09-01,FY2023/2024-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000689,FY2023/2024,2024-03-30,2024-04-03,DOC-955266,INV-789901,SUP-5577,Consultancy,PRG-12,DIR-12,CC-023,RG-01,FS-01,DON-00,ACT-027,ACT-027-S01,V-2240,Consultancy,Consultancy - Infrastructure Construction,412000,0,412000,,PO-630040,PV-936250,Paid,2024-04-18,FY2023/2024-M09,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000690,FY2023/2024,2024-02-28,2024-03-04,DOC-825091,INV-654735,SUP-7732,Travel and Accommodation,PRG-13,DIR-13,CC-017,RG-04,FS-01,DON-00,ACT-030,ACT-030-S02,V-2211,Maintenance,Maintenance - Community Outreach,436000,0,436000,,,PV-333375,Pending Payment,,FY2023/2024-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000691,FY2023/2024,2024-02-15,2024-02-15,DOC-148906,INV-900264,SUP-6850,Fuel and Lubricants,PRG-11,DIR-11,CC-030,RG-07,FS-01,DON-00,ACT-026,ACT-026-S01,V-2450,Travel and Accommodation,Travel and Accommodation - Equipment Maintenance and Repair,288000,0,288000,,,PV-165936,Paid,2024-02-23,FY2023/2024-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000692,FY2023/2024,2023-07-06,2023-07-11,DOC-585610,INV-794752,SUP-4192,ICT Services,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-028,ACT-028-S01,V-2210,Fuel and Lubricants,Fuel and Lubricants - Project Management,306000,49000,257000,CMT-733565,PO-701530,PV-825928,Paid,2023-08-04,FY2023/2024-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000693,FY2023/2024,2023-08-20,2023-08-22,DOC-509747,INV-284560,SUP-1438,Construction,PRG-13,DIR-13,CC-014,RG-01,FS-05,DON-01,ACT-030,ACT-030-S01,V-4130,Maintenance,Maintenance - Community Outreach,79000,0,79000,,PO-761827,PV-997523,Paid,2023-09-05,FY2023/2024-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000694,FY2023/2024,2024-02-22,2024-02-23,DOC-258100,INV-771022,SUP-8253,Maintenance,PRG-13,DIR-13,CC-016,RG-03,FS-05,DON-03,ACT-030,ACT-030-S01,V-2410,Office Furniture,Office Furniture - Community Outreach,593000,94900,498100,,PO-647579,PV-732700,Pending Payment,,FY2023/2024-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000695,FY2023/2024,2024-04-26,2024-04-28,DOC-191338,INV-631917,SUP-6734,Professional Services,PRG-12,DIR-12,CC-012,RG-01,FS-03,DON-00,ACT-027,ACT-027-S02,V-2410,Consultancy,Consultancy - Infrastructure Construction,553000,0,553000,CMT-196089,,PV-678003,Paid,2024-05-17,FY2023/2024-M10,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000696,FY2023/2024,2024-02-27,2024-02-28,DOC-230737,INV-263547,SUP-7495,ICT Services,PRG-03,DIR-03,CC-003,RG-01,FS-02,DON-00,ACT-006,ACT-006-S02,V-4130,ICT Services,ICT Services - Strategic Planning,512000,0,512000,CMT-986384,,PV-680514,Paid,2024-03-10,FY2023/2024-M08,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000697,FY2023/2024,2023-10-25,2023-10-27,DOC-601718,INV-310034,SUP-6313,Security Services,PRG-12,DIR-12,CC-012,RG-01,FS-02,DON-00,ACT-040,ACT-040-S01,V-4130,Office Furniture,Office Furniture - Environmental and Social Safeguards,389000,62200,326800,,PO-320012,PV-327216,Paid,2023-11-17,FY2023/2024-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000698,FY2023/2024,2024-06-09,2024-06-10,DOC-955309,INV-797307,SUP-4016,Fuel and Lubricants,PRG-10,DIR-10,CC-010,RG-01,FS-01,DON-00,ACT-023,ACT-023-S01,V-5110,ICT Services,ICT Services - Research and Studies,920000,0,920000,,PO-159936,PV-495341,Paid,2024-07-21,FY2023/2024-M12,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000699,FY2023/2024,2023-09-16,2023-09-17,DOC-384747,INV-516095,SUP-9057,Training,PRG-12,DIR-12,CC-022,RG-02,FS-04,DON-02,ACT-027,ACT-027-S02,V-2211,Office Furniture,Office Furniture - Infrastructure Construction,650000,104000,546000,CMT-347793,PO-801499,PV-430569,Paid,2023-09-29,FY2023/2024-M03,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000700,FY2023/2024,2023-10-25,2023-10-28,DOC-400756,INV-796223,SUP-7542,Maintenance,PRG-13,DIR-13,CC-020,RG-07,FS-01,DON-00,ACT-029,ACT-029-S03,V-3120,Cleaning Services,Cleaning Services - Regional Service Coordination,406000,0,406000,CMT-855074,PO-483123,PV-504872,Paid,2023-11-05,FY2023/2024-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000701,FY2023/2024,2023-08-30,2023-09-04,DOC-855373,INV-380670,SUP-2179,ICT Services,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-030,ACT-030-S02,V-2210,Training,Training - Community Outreach,283000,0,283000,CMT-805933,PO-549068,PV-384813,Paid,2023-10-02,FY2023/2024-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000702,FY2023/2024,2023-07-26,2023-07-27,DOC-119042,INV-365940,SUP-3764,Utilities,PRG-06,DIR-06,CC-006,RG-01,FS-02,DON-00,ACT-016,ACT-016-S04,V-2380,Security Services,Security Services - Cybersecurity and Data Protection,342000,0,342000,,PO-174575,PV-753000,Paid,2023-08-01,FY2023/2024-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000703,FY2023/2024,2024-05-08,2024-05-13,DOC-657821,INV-694049,SUP-8436,Utilities,PRG-11,DIR-11,CC-032,RG-01,FS-01,DON-00,ACT-025,ACT-025-S01,V-2220,ICT Services,ICT Services - Technical Service Delivery,849000,135800,713200,CMT-648635,PO-177797,PV-272987,Paid,2024-06-26,FY2023/2024-M11,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000704,FY2023/2024,2024-01-21,2024-01-24,DOC-455591,INV-829235,SUP-9690,Printing and Stationery,PRG-11,DIR-11,CC-032,RG-01,FS-02,DON-00,ACT-026,ACT-026-S01,V-2220,Medical Supplies,Medical Supplies - Equipment Maintenance and Repair,136000,0,136000,,PO-540775,PV-469535,Paid,2024-01-30,FY2023/2024-M07,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000705,FY2023/2024,2023-10-10,2023-10-11,DOC-923800,INV-706305,SUP-6486,Fuel and Lubricants,PRG-13,DIR-13,CC-014,RG-01,FS-02,DON-00,ACT-030,ACT-030-S01,V-2240,Equipment,Equipment - Community Outreach,469000,0,469000,CMT-251762,PO-226931,PV-714563,Paid,2023-11-17,FY2023/2024-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000706,FY2023/2024,2023-08-21,2023-08-24,DOC-845502,INV-152367,SUP-1019,Fuel and Lubricants,PRG-12,DIR-12,CC-023,RG-01,FS-03,DON-00,ACT-027,ACT-027-S02,V-4130,Training,Training - Infrastructure Construction,477000,76300,400700,CMT-688526,PO-421042,PV-424205,Paid,2023-09-16,FY2023/2024-M02,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000707,FY2023/2024,2024-03-29,2024-03-29,DOC-464441,INV-547354,SUP-1553,Training,PRG-12,DIR-12,CC-028,RG-02,FS-02,DON-00,ACT-028,ACT-028-S02,V-3110,Construction,Construction - Project Management,344000,0,344000,,PO-526462,PV-356129,Paid,2024-04-15,FY2023/2024-M09,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000708,FY2023/2024,2023-12-19,2023-12-22,DOC-215248,INV-765834,SUP-6867,Fuel and Lubricants,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-029,ACT-029-S02,V-2360,Consultancy,Consultancy - Regional Service Coordination,225000,0,225000,CMT-498623,PO-315889,PV-151952,Paid,2024-01-25,FY2023/2024-M06,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000709,FY2023/2024,2024-06-06,2024-06-09,DOC-346174,INV-182169,SUP-6144,Construction,PRG-12,DIR-12,CC-024,RG-05,FS-01,DON-00,ACT-040,ACT-040-S02,V-2110,Travel and Accommodation,Travel and Accommodation - Environmental and Social Safeguards,186000,29800,156200,CMT-649999,PO-686773,PV-981323,Paid,2024-06-27,FY2023/2024-M12,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000710,FY2023/2024,2024-04-11,2024-04-13,DOC-406351,INV-881534,SUP-4627,Training,PRG-12,DIR-12,CC-022,RG-02,FS-04,DON-04,ACT-040,ACT-040-S02,V-3140,Equipment,Equipment - Environmental and Social Safeguards,361000,0,361000,,,PV-930165,Pending Payment,,FY2023/2024-M10,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000711,FY2023/2024,2023-11-15,2023-11-17,DOC-376608,INV-118010,SUP-9615,Equipment,PRG-08,DIR-08,CC-008,RG-01,FS-03,DON-00,ACT-020,ACT-020-S02,V-2510,Office Furniture,Office Furniture - Risk Assessment and Management,195000,31200,163800,,PO-279660,PV-253201,Paid,2023-12-09,FY2023/2024-M05,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000712,FY2023/2024,2023-10-19,2023-10-24,DOC-647760,INV-710939,SUP-5417,ICT Services,PRG-04,DIR-04,CC-004,RG-01,FS-02,DON-00,ACT-010,ACT-010-S04,V-2250,Security Services,Security Services - Staff Welfare and Benefits,442000,0,442000,CMT-208644,,PV-897178,Pending Payment,,FY2023/2024-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000713,FY2023/2024,2024-04-11,2024-04-13,DOC-302077,INV-401009,SUP-7763,Travel and Accommodation,PRG-11,DIR-11,CC-029,RG-02,FS-01,DON-00,ACT-025,ACT-025-S01,V-2340,Security Services,Security Services - Technical Service Delivery,603000,0,603000,CMT-939230,PO-915525,PV-231765,Pending Payment,,FY2023/2024-M10,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000714,FY2023/2024,2023-07-30,2023-07-30,DOC-157260,INV-962936,SUP-1448,Fuel and Lubricants,PRG-13,DIR-13,CC-016,RG-03,FS-01,DON-00,ACT-029,ACT-029-S01,V-3110,Utilities,Utilities - Regional Service Coordination,514000,0,514000,,,PV-211816,Paid,2023-09-12,FY2023/2024-M01,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000715,FY2023/2024,2023-09-20,2023-09-23,DOC-810453,INV-980366,SUP-8722,Professional Services,PRG-08,DIR-08,CC-008,RG-01,FS-03,DON-00,ACT-019,ACT-019-S02,V-3130,Office Furniture,Office Furniture - Internal Audit Programmes,280000,44800,235200,CMT-551143,,PV-182713,Paid,2023-11-04,FY2023/2024-M03,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000716,FY2023/2024,2024-04-13,2024-04-16,DOC-668369,INV-677482,SUP-7078,Professional Services,PRG-13,DIR-13,CC-014,RG-01,FS-02,DON-00,ACT-029,ACT-029-S02,V-2410,Maintenance,Maintenance - Regional Service Coordination,231000,0,231000,,PO-292484,PV-299747,Paid,2024-04-25,FY2023/2024-M10,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000717,FY2023/2024,2024-01-14,2024-01-15,DOC-795505,INV-572658,SUP-7810,Printing and Stationery,PRG-11,DIR-11,CC-011,RG-01,FS-01,DON-00,ACT-025,ACT-025-S01,V-2510,Security Services,Security Services - Technical Service Delivery,197000,0,197000,,PO-789997,PV-515493,Paid,2024-01-21,FY2023/2024-M07,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000718,FY2023/2024,2024-03-31,2024-03-31,DOC-610966,INV-559437,SUP-5686,ICT Services,PRG-02,DIR-02,CC-002,RG-01,FS-02,DON-00,ACT-003,ACT-003-S02,V-2310,Training,Training - Financial Accounting and Reporting,297000,47500,249500,CMT-297471,,PV-416772,Paid,2024-04-10,FY2023/2024-M09,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000719,FY2023/2024,2023-10-06,2023-10-07,DOC-393948,INV-542629,SUP-7403,Travel and Accommodation,PRG-13,DIR-13,CC-021,RG-08,FS-01,DON-00,ACT-029,ACT-029-S01,V-2390,Medical Supplies,Medical Supplies - Regional Service Coordination,506000,0,506000,CMT-888116,PO-890512,PV-895634,Pending Payment,,FY2023/2024-M04,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000720,FY2023/2024,2023-09-11,2023-09-14,DOC-110444,INV-340880,SUP-1359,Maintenance,PRG-13,DIR-13,CC-013,RG-01,FS-05,DON-02,ACT-029,ACT-029-S01,V-5120,Professional Services,Professional Services - Regional Service Coordination,129000,0,129000,CMT-528124,PO-171010,PV-869721,Paid,2023-09-25,FY2023/2024-M03,Accounts Officer,Chief Accountant,IFMIS,Clean
TXN-0000721,FY2023/2024,2024-06-25,2024-06-28,DOC-430499,INV-361224,SUP-1928,Fuel and Lubricants,PRG-08,DIR-08,CC-008,RG-01,FS-04,DON-01,ACT-020,ACT-020-S04,V-2410,Security Services,Security Services - Risk Assessment and Management,1036000,0,1036000,CMT-488177,PO-182042,PV-281447,Paid,2024-07-25,FY2023/2024-M12,Accounts Officer,Chief Accountant,IFMIS,Clean
